column_0_cat,column_1_int,column_2_float,column_3_int,column_4_float,column_5_float,column_6_int,column_7_cat,column_8_cat,column_9_date
William,9,74.82116178691759,1,77.9546737443037,22.240947342744143,1,deer,Madrid,2020-09-03
Ahmed,4,60.78979748545956,4,95.11207781432151,41.2277583082882,2,crab,Moscow,2020-05-27
Susan,0,87.26096622654434,4,0.9187427671354831,91.03926322364092,4,deer,Madrid,2020-06-20
Susan,4,52.47249436342658,3,95.93369280493312,28.574743713935934,3,crab,Tokyo,2020-04-22
Ahmed,2,44.93450255185222,2,25.647107926079038,67.72498252921918,3,pig,Nairobi,2020-05-26
Susan,0,41.264116404990006,5,6.448151246758416,83.1390237669931,1,crab,Madrid,2020-09-22
William,5,7.0817751510205085,7,20.635741738124537,94.4966276545439,5,deer,Madrid,2020-01-28
Susan,2,46.004443438621365,1,63.656844505918656,39.70045482839192,9,crab,Lisbon,2020-11-14
Elizabeth,4,17.474932592853953,0,98.78246296065872,20.361251681397952,2,turkey,Nairobi,2020-10-04
William,9,60.20329103431406,5,46.63186029210483,28.453272809587848,7,turkey,Moscow,2020-05-28
Elizabeth,1,75.95110528888989,1,69.07129897583243,47.025819028381186,3,crab,Nairobi,2020-04-13
Mary,0,4.101204604729447,5,13.76810312733554,92.8741558797219,9,turkey,Nairobi,2020-11-27
Ahmed,8,66.36288979997022,5,46.34735904410194,45.18789030425944,2,pig,Nairobi,2020-12-26
Ahmed,6,75.55167239531914,7,68.40109254904695,21.399792715887088,1,fish,Lisbon,2020-05-24
Ahmed,0,97.4091648497108,1,42.89547418299786,45.592187909518266,3,fish,Moscow,2020-07-31
Mary,4,24.816793810008043,4,27.145384973310914,35.832751923691774,9,deer,Nairobi,2020-06-05
Ahmed,4,70.53162595314673,3,59.90854874805971,74.2678969450763,9,deer,Lisbon,2020-02-18
Ahmed,2,42.867716068988614,2,15.640063261369896,67.96825413071635,8,pig,Madrid,2020-11-08
Mary,1,27.56851999793125,7,44.519335979290965,98.06755711375973,4,crab,Tokyo,2020-05-23
Mary,8,63.53493637372417,9,74.75606452819272,78.2437471984241,4,crab,Moscow,2020-12-05
William,1,39.44967506395878,3,43.596922064615526,28.82016546594923,5,pig,Lisbon,2020-09-08
Ahmed,6,7.596904705237528,5,7.028602961368724,76.33792777392244,4,fish,Nairobi,2020-01-13
William,0,95.37789368800179,5,63.57023644531833,28.638477604434687,6,pig,Moscow,2020-08-27
Mary,6,37.255425880000296,2,42.29049172004926,89.91873394895674,5,deer,Tokyo,2020-04-06
Mary,8,96.20267673735087,5,83.10467709332893,17.623201413433343,6,turkey,Tokyo,2020-02-13
Elizabeth,5,78.43334735179232,4,14.944567416848765,84.53486753990781,8,fish,Tokyo,2020-11-30
William,7,83.53562440482088,5,73.52534279304699,78.97434568722174,1,pig,Madrid,2020-08-29
Elizabeth,3,63.46887030394917,3,32.239754984221946,37.592459640327505,3,turkey,Tokyo,2020-07-16
Ahmed,2,3.4888120556687663,0,13.689855062357893,45.636609127604466,4,turkey,Madrid,2020-03-15
William,9,15.044212621009256,4,63.43059661493798,47.68260255966156,6,crab,Tokyo,2020-04-01
Susan,0,95.46209862928964,5,42.636239022011615,52.98999128909293,5,crab,Moscow,2020-05-12
Mary,9,81.25319053337947,5,6.306577121920299,55.684457849659395,7,turkey,Madrid,2020-02-13
Ahmed,6,80.6067582084186,9,14.111412912329424,96.88619881963808,4,turkey,Lisbon,2020-07-23
Mary,5,88.70046987544569,9,50.86545405251533,24.524596961153435,5,fish,Nairobi,2020-05-13
Susan,4,98.13766103825277,3,51.22376702527048,58.14005402493613,7,pig,Lisbon,2020-11-06
William,9,84.65480595590304,8,5.427001058221348,6.90542223459647,2,crab,Tokyo,2020-12-27
William,3,9.471343328096438,3,44.01219974661843,21.384245873807252,0,fish,Madrid,2020-06-19
Elizabeth,6,65.82801015880241,6,86.90088651691266,53.47255570537928,8,fish,Tokyo,2020-06-02
Elizabeth,7,50.141373111359755,1,89.55970902987372,88.61174544324602,6,pig,Tokyo,2020-09-17
Mary,0,74.11920259198538,7,71.20726645735097,81.99745543743961,9,pig,Tokyo,2020-11-22
Elizabeth,7,55.16167074097561,5,76.01732819551495,62.964198470042845,9,pig,Moscow,2020-08-24
Ahmed,3,31.401489339535537,0,21.869743675694842,35.572000047446416,7,fish,Nairobi,2020-05-28
William,3,83.50446803144777,1,95.7096486808016,18.942978868561568,0,pig,Tokyo,2020-09-05
Elizabeth,5,90.75742968209826,6,91.55990250921899,91.60894451511615,2,crab,Lisbon,2020-07-11
Elizabeth,6,28.862707059031067,7,76.43315621587664,89.56292963055598,5,fish,Nairobi,2020-08-04
William,5,64.31175375546076,1,93.69418471853555,22.152282425371972,4,pig,Moscow,2020-09-14
Ahmed,9,94.27475516416418,3,80.1493862383898,70.3584263251623,0,turkey,Nairobi,2020-03-12
Ahmed,6,50.44166619553376,6,33.85222161145516,70.31413887522619,3,turkey,Madrid,2020-09-22
Susan,4,90.03834591694556,6,54.84695149110011,86.00507551763945,4,crab,Madrid,2020-09-25
William,2,44.32616174013019,3,95.1356591433697,70.65883851797065,1,deer,Moscow,2020-05-19
Ahmed,4,26.84250493487911,0,16.10797876246446,16.098812941773012,3,deer,Madrid,2020-08-31
Elizabeth,7,88.98813016310234,6,45.169318519971654,43.73224803083006,7,deer,Nairobi,2020-04-07
Susan,3,55.545631123821124,1,2.52729013612204,85.53868931367865,8,crab,Madrid,2020-07-28
Mary,8,54.912022860577196,1,89.32763772181612,38.85870783446169,1,crab,Nairobi,2020-07-30
Ahmed,8,12.32462538272907,8,21.620321873918368,76.33680379315027,8,pig,Madrid,2020-12-24
William,0,23.200293480545575,0,35.92855328113157,30.561874170380044,0,deer,Nairobi,2020-01-25
William,5,90.57195763713321,3,5.3215179696420645,58.17806802714849,6,deer,Nairobi,2020-11-08
Mary,8,7.364721867569979,7,48.19877274281453,77.25139169721183,4,deer,Lisbon,2020-08-27
Elizabeth,3,6.528241708537397,0,11.210497980391276,62.36069972201924,6,pig,Moscow,2020-04-18
William,2,64.57626043681347,6,53.00872064213809,50.5041631285652,5,crab,Nairobi,2020-04-26
Ahmed,0,92.41122561856065,5,89.96164836534824,58.276679781611364,9,pig,Nairobi,2020-11-22
Ahmed,9,5.599873333313987,0,94.95878789492036,48.36806054443643,7,turkey,Moscow,2020-10-30
Susan,7,95.30136401481212,9,54.61337348208305,87.36614467318759,4,deer,Lisbon,2020-03-07
Ahmed,8,43.939768852060936,5,65.98502514953269,37.744443563883,5,pig,Madrid,2020-08-26
Elizabeth,3,46.85544822217618,1,21.312746000785467,74.00375032688406,5,crab,Madrid,2020-04-16
William,7,34.212465215315866,9,9.296375994839035,86.58096324931117,6,fish,Nairobi,2020-04-17
Mary,3,93.12018812980783,6,52.46888142411993,29.21088252418024,9,crab,Nairobi,2020-01-06
Mary,9,2.269556087998037,2,62.863415913927135,94.0784447831884,6,fish,Tokyo,2020-07-14
Elizabeth,8,29.012212842578055,5,96.03507250333026,54.12157187906907,7,deer,Moscow,2020-08-04
Susan,3,80.84020082230103,6,24.95451239801376,12.03307282766306,1,crab,Lisbon,2020-02-27
Mary,6,21.9627490702747,6,26.541854710467327,59.893010982195136,1,fish,Moscow,2020-07-21
Elizabeth,0,2.8594940158840787,8,44.82438679105846,57.789860392519344,0,deer,Nairobi,2020-10-03
Susan,0,47.26718291085624,4,2.3077613253059126,9.10380812572753,6,pig,Moscow,2020-09-12
Ahmed,0,56.24406482107147,1,72.0371674228763,71.50958372944393,6,fish,Madrid,2020-05-14
Susan,5,23.414299091341416,9,86.6870123779881,38.55263403676512,3,turkey,Nairobi,2020-01-13
William,2,57.815804150983794,1,24.458086517459567,86.5445184798242,3,pig,Nairobi,2020-11-03
William,7,33.57849341821647,0,58.704786044778956,40.42099646048699,3,turkey,Tokyo,2020-11-05
William,0,29.163617753185946,3,39.5310331884266,0.650482519191653,3,crab,Tokyo,2020-10-07
Ahmed,9,15.549045554526476,8,89.83375311145376,31.72385743698809,1,fish,Madrid,2020-12-07
Ahmed,1,34.2055891903258,1,70.77785027756369,65.07232306668753,4,pig,Tokyo,2020-07-02
Ahmed,7,17.96453566594749,5,9.083045847368542,76.35534664659338,1,deer,Tokyo,2020-12-25
Elizabeth,9,37.89935360376609,6,89.12759392602445,58.88935825949319,2,pig,Nairobi,2020-09-04
William,8,95.91049724295229,9,91.33049924274854,80.10852868663014,5,pig,Moscow,2020-10-18
Susan,1,33.520816150030896,6,88.41673394879723,92.29231051046378,7,fish,Lisbon,2020-08-17
Ahmed,0,27.980280883384623,4,87.32772183274483,23.879048083742184,4,deer,Tokyo,2020-06-01
Ahmed,0,84.08856183278854,2,86.9105760470174,12.659947198570187,0,fish,Moscow,2020-03-28
Susan,4,16.753184479469606,3,13.700509165655294,14.758828685767512,2,deer,Madrid,2020-10-14
Elizabeth,4,92.8105032323792,9,24.369719285215453,25.3772697189643,7,crab,Tokyo,2020-03-07
Ahmed,9,93.1425349819711,0,98.07568307789644,31.25575038401729,0,turkey,Madrid,2020-02-06
Elizabeth,0,8.614636821630006,1,51.082612217570244,18.06498435850453,1,fish,Tokyo,2020-12-28
Elizabeth,0,6.803567002459965,0,11.456738161237645,43.101182420306635,2,turkey,Moscow,2020-05-12
William,3,20.78766108743858,9,11.066789792541854,25.10759879040243,0,turkey,Madrid,2020-03-14
Susan,8,87.22763394971412,7,5.590821204140884,70.37315363071492,9,turkey,Moscow,2020-06-04
Elizabeth,1,54.251341708749955,5,99.1409416019599,49.61382480011203,6,deer,Moscow,2020-05-21
Mary,3,11.10966652303691,4,87.42345233269164,21.29134619353795,0,fish,Moscow,2020-01-04
Ahmed,6,40.99217398721515,9,52.24683190187617,95.06668308977595,2,fish,Nairobi,2020-05-01
William,6,46.12542862934048,2,64.91520946808946,33.942303899467205,9,deer,Moscow,2020-07-12
Ahmed,6,32.63441468673713,5,90.60486805487696,87.74179549108584,9,deer,Nairobi,2020-05-23
Ahmed,9,46.14657183685503,0,76.81715482980042,58.028490264211854,0,deer,Lisbon,2020-03-05
Ahmed,2,52.261629215376374,7,31.502176211880585,46.69727074441258,3,fish,Lisbon,2020-03-05
Susan,1,35.66952912367748,4,22.917330749891406,88.28990683609545,2,deer,Lisbon,2020-02-28
Mary,4,70.92993416492,8,26.80229655708599,71.9806767240183,4,deer,Moscow,2020-04-16
William,6,64.47404673866063,2,88.79712390462949,62.85421139184837,6,turkey,Lisbon,2020-11-14
Ahmed,8,23.574863461301586,6,86.0932093868362,24.350873627028825,0,deer,Tokyo,2020-04-03
William,9,14.960326398094004,0,31.646942447265115,61.88443486703075,5,deer,Tokyo,2020-06-27
Mary,0,30.05316947845985,5,81.64653486578064,79.64865570703611,0,turkey,Nairobi,2020-04-02
Elizabeth,9,9.73211123639125,6,31.38365400945905,27.495111067160515,2,turkey,Moscow,2020-03-05
William,9,24.234790262879734,0,52.20978995327433,3.731094300399984,2,crab,Madrid,2020-11-13
Susan,4,6.658552188269029,2,44.1921466336394,65.58717851852374,9,turkey,Nairobi,2020-09-22
Ahmed,4,34.28828380104855,5,86.71067231610132,11.643207695595926,4,deer,Moscow,2020-02-02
Elizabeth,2,59.99033961135232,3,99.35976830561329,65.01685236905472,0,deer,Lisbon,2020-06-21
Susan,6,80.86957014298544,0,82.80176213740341,64.79087346974927,1,crab,Lisbon,2020-06-22
Mary,6,97.617429990707,7,9.459064153160124,44.4787523711102,8,pig,Nairobi,2020-05-16
Mary,7,5.498695467892134,7,98.25263554850882,38.9746974994588,5,deer,Moscow,2020-08-19
Mary,6,99.37330605470225,3,21.7082390118988,48.362020262230345,7,pig,Moscow,2020-02-09
Mary,4,88.70711595709584,0,80.42780756021236,94.91586694684563,6,fish,Tokyo,2020-04-26
Elizabeth,8,94.23996899745147,8,20.00588957399614,86.7056704343761,2,fish,Nairobi,2020-08-16
Mary,9,71.76275725143823,2,69.91817471410975,20.614343889057274,1,deer,Madrid,2020-01-02
Ahmed,8,33.08627823138258,8,46.70618689766345,27.866049529263037,2,fish,Lisbon,2020-07-08
Susan,8,87.26196408645724,3,48.842405797201685,87.69268006800813,4,fish,Tokyo,2020-08-18
William,4,17.754279166121712,3,94.90357055017404,5.204652947840471,1,turkey,Nairobi,2020-05-08
William,5,68.44339251698521,8,44.769067422468254,86.73347346979158,9,fish,Nairobi,2020-11-02
Mary,5,32.65332517282046,6,27.683473027848738,0.7598300482288378,8,deer,Nairobi,2020-03-29
William,5,10.483305699673572,2,54.9671278894052,7.384127576032951,3,crab,Madrid,2020-08-06
Ahmed,2,65.54576993276855,8,13.778415168161473,59.93255520174288,8,pig,Madrid,2020-02-10
Mary,9,53.40068210827067,7,1.0934385046612372,94.20447538745677,3,deer,Lisbon,2020-11-19
Elizabeth,9,52.379745598088704,0,36.395837427734,75.94952860401006,1,fish,Madrid,2020-02-10
William,9,88.6770896112466,7,87.75067476215924,72.5181350650472,9,fish,Tokyo,2020-09-25
Susan,1,43.41979134483465,5,24.168027840400164,36.68861455735125,2,deer,Tokyo,2020-11-10
Susan,4,49.67861464315049,5,27.899209486774634,82.6268517560398,3,turkey,Madrid,2020-06-26
Mary,8,0.9674636237465228,1,68.77578878701931,63.18916097223447,4,pig,Tokyo,2020-10-27
Ahmed,1,22.047850552678316,1,88.25367997586737,52.376722534418995,3,pig,Moscow,2020-10-22
Ahmed,8,66.5925203835507,7,67.35892884875126,81.40262680224292,5,pig,Madrid,2020-02-11
Elizabeth,7,2.1522431524456653,9,95.43858293090246,42.788960035053236,1,pig,Lisbon,2020-03-12
Mary,2,23.327076457613217,1,63.29595065099552,18.330471113051395,2,fish,Madrid,2020-06-17
Elizabeth,9,47.08978209389888,6,25.55440853428972,63.780035398489346,3,pig,Lisbon,2020-10-27
Elizabeth,0,43.91681331726933,9,33.07366817628551,82.39935572529781,8,crab,Moscow,2020-05-05
Mary,0,46.311471751995214,6,95.46439859525368,56.27657631677244,1,fish,Tokyo,2020-12-06
Mary,4,53.831944632375375,1,87.44707934325562,47.5699980188031,2,pig,Lisbon,2020-09-09
Mary,4,57.84215358274446,7,1.5446942332904667,39.11366932158663,8,crab,Madrid,2020-02-08
Susan,2,17.57670271514855,3,31.390379501437906,1.3395046540732092,6,crab,Tokyo,2020-04-05
Mary,9,83.28573315606678,4,95.41770991491647,50.307688214249325,3,deer,Nairobi,2020-09-13
Susan,4,53.624499058197415,2,44.48608717290886,12.559059482392898,2,pig,Moscow,2020-01-25
Mary,4,73.92868106036664,7,76.90008654733525,73.8570484521922,2,deer,Lisbon,2020-08-10
William,3,34.10843727584025,4,15.66304180420206,56.099174585911115,6,fish,Moscow,2020-06-18
Susan,1,95.24998748221782,1,3.2966304543828095,62.40585312747171,2,pig,Nairobi,2020-11-14
William,5,39.4459850912656,8,75.16957941666817,84.38807708187144,0,crab,Madrid,2020-02-13
Susan,7,96.60210347810339,3,50.06523859533121,98.52015595376244,3,turkey,Tokyo,2020-08-12
Elizabeth,9,25.146517012805138,1,13.38276430309736,58.842864347430115,3,crab,Moscow,2020-08-09
Ahmed,7,14.116549314530513,8,20.975489350000633,31.901479336575644,8,pig,Madrid,2020-04-24
Ahmed,3,44.896718049908834,1,47.01397877791845,46.08292801880939,4,crab,Madrid,2020-04-09
Elizabeth,3,72.48057545924745,8,18.24923735951226,34.9302385964096,1,turkey,Moscow,2020-04-30
William,9,87.9601157923583,9,34.324041181142164,65.6851790094232,9,turkey,Tokyo,2020-12-20
Elizabeth,5,20.112176856738163,8,59.753562959384865,59.23751060989842,0,deer,Tokyo,2020-06-17
William,7,91.29665073818538,1,40.04480210394249,23.867987096699206,9,crab,Tokyo,2020-03-30
Ahmed,8,49.13568583311625,3,23.92501941436247,88.85379462964909,8,pig,Tokyo,2020-02-27
William,0,20.860488879240645,2,96.78344432740697,28.267642651500303,0,fish,Tokyo,2020-04-06
Ahmed,1,64.9573569917976,9,74.35062556250122,36.83853796668248,2,turkey,Nairobi,2020-12-31
Susan,3,54.14831437336296,1,52.79891376047552,50.3052680147127,3,pig,Lisbon,2020-06-26
William,3,34.934103122069246,4,65.42612506231161,81.52679462120577,6,turkey,Moscow,2020-06-25
Elizabeth,4,56.473708993699354,5,43.955669885395096,46.8355750612095,9,turkey,Nairobi,2020-11-22
Ahmed,1,30.709193329829155,4,58.543462463611895,90.33460437031638,5,deer,Moscow,2020-06-08
Elizabeth,2,92.5750274907843,1,30.88805053821666,61.710533724629315,2,fish,Lisbon,2020-07-29
Mary,2,54.008921087911276,0,3.558743526169861,92.39474341209926,5,turkey,Moscow,2020-12-19
Elizabeth,6,45.9983585515722,6,60.67969284674444,98.99738700709034,0,turkey,Lisbon,2020-05-21
William,2,95.94931433843934,7,50.19975730239403,35.66969965080305,5,fish,Tokyo,2020-09-22
Susan,8,57.217098626695964,9,73.40232047894925,39.47595598815619,8,deer,Moscow,2020-12-19
Susan,2,51.873714827016194,3,28.636947819842874,12.986909866658824,0,crab,Moscow,2020-10-09
William,4,7.836690581233386,1,54.185528537355374,62.32031309639934,6,deer,Madrid,2020-08-27
Mary,2,48.65353561738108,7,38.176697473246335,89.21165250562989,7,crab,Madrid,2020-07-15
Mary,9,52.96694685098833,8,32.04117026457725,19.976769855014563,0,crab,Tokyo,2020-03-27
William,7,96.11317068722416,1,34.25794386878298,86.0896432323858,5,deer,Nairobi,2020-06-29
William,8,40.93302030948627,7,97.61288782352932,3.6748705466608245,3,crab,Nairobi,2020-08-21
William,7,84.97753009380345,7,40.837144765457936,2.78875434069491,7,crab,Moscow,2020-11-07
Ahmed,8,7.079793472666318,8,52.24953943917024,0.26037792058641873,0,turkey,Tokyo,2020-11-17
Elizabeth,9,65.8977494486469,5,67.84668583208729,38.51891292564042,7,deer,Madrid,2020-01-02
Mary,9,53.62517923735965,9,67.74922975242836,40.58185700411736,1,deer,Moscow,2020-12-25
William,3,73.47938000372518,5,58.60750491341706,92.93161654971146,0,pig,Tokyo,2020-08-10
Elizabeth,3,68.22621249914171,4,36.226595117920326,82.08700815275563,4,fish,Tokyo,2020-05-10
William,1,20.121861985645296,8,67.16527055514739,87.27763696755969,1,deer,Madrid,2020-01-11
Ahmed,1,65.9751304705414,2,54.7015157515651,10.610236454617661,0,turkey,Madrid,2020-02-14
William,1,54.54971812081572,9,79.90846358567451,91.8516693779352,0,crab,Lisbon,2020-02-22
Susan,9,22.33357035311935,2,42.675188502864984,88.89232641904711,0,pig,Tokyo,2020-08-17
Ahmed,3,40.85911874002858,1,15.295387556375795,20.152073450217657,3,crab,Moscow,2020-11-19
Elizabeth,7,0.3110771762171116,9,87.3017257378152,56.58804868369892,4,fish,Nairobi,2020-03-10
Mary,3,56.17790461615759,5,18.76031441865117,72.82386059875974,9,pig,Nairobi,2020-04-28
Mary,5,30.92771108835134,6,95.1582288141608,23.70334284209322,1,crab,Nairobi,2020-10-19
Mary,6,67.96105301278463,2,54.58126913740852,74.70091127473837,4,fish,Moscow,2020-05-11
Elizabeth,6,76.64391875314159,1,76.45869039966476,20.906839098884276,5,pig,Tokyo,2020-04-16
Elizabeth,3,64.47675097475346,3,80.34617939693749,62.449455011387215,2,turkey,Tokyo,2020-12-28
Ahmed,0,25.29405340810521,7,90.20748986442402,34.0177158966281,7,deer,Nairobi,2020-09-06
Susan,4,28.076516712124388,0,92.50626649739351,65.14936817087099,5,turkey,Nairobi,2020-05-29
Ahmed,7,68.48793090443303,2,73.6835353268297,24.788741414552707,5,fish,Moscow,2020-01-23
Mary,8,84.92869090219523,2,41.01743924105603,85.62535032694775,9,fish,Madrid,2020-10-19
Susan,1,81.72663301345847,2,71.6765514273963,22.739227117593728,8,deer,Moscow,2020-04-04
Mary,7,61.35085601148798,6,95.84271636420691,53.952159338795965,8,deer,Moscow,2020-11-11
William,5,31.29600852396829,0,33.31186808673061,80.6796092124654,1,fish,Lisbon,2020-10-21
William,9,91.9287976956238,0,44.19261078356399,53.31843889980297,1,deer,Madrid,2020-09-18
Susan,8,36.45954803790188,2,86.84861797136617,94.00775220550926,1,fish,Nairobi,2020-06-18
Mary,2,52.77723977771195,7,53.185599393299675,93.15849682942229,0,deer,Nairobi,2020-02-25
Susan,0,40.911847728210226,0,12.701301024869682,5.147805057075027,4,fish,Nairobi,2020-07-02
Elizabeth,2,4.4310299231147265,6,98.78431608890402,72.05571093489135,0,fish,Madrid,2020-08-24
Susan,0,39.130644976372885,2,9.232630126416696,57.374650361639304,8,pig,Nairobi,2020-02-01
Susan,8,92.09277589570968,3,96.6649692982234,2.1598511297717504,4,fish,Tokyo,2020-03-15
Mary,9,47.82372996854885,7,16.424539820021124,70.93365990407365,5,deer,Moscow,2020-06-19
Ahmed,9,91.68733177155165,6,4.375958115718714,55.90225232352015,2,crab,Tokyo,2020-05-22
Susan,8,27.160944789829756,2,39.02986879540518,39.18653010306149,8,deer,Lisbon,2020-05-28
Mary,1,53.379988795787106,1,37.67908379338428,89.95531531081801,0,deer,Madrid,2020-08-03
Ahmed,6,9.732149441406612,1,30.866281200070112,8.312140819594271,2,turkey,Lisbon,2020-11-06
Ahmed,0,16.468798590985266,0,1.9115216966999804,84.86087807622923,0,fish,Lisbon,2020-12-04
Elizabeth,0,81.82733118241481,2,32.99397958065092,35.8442406937045,4,crab,Madrid,2020-08-22
Susan,7,43.697774464904796,8,70.88385392848066,16.18287133718136,7,deer,Lisbon,2020-10-15
Susan,2,12.168032598776069,0,16.727489903938153,50.25688123385864,8,fish,Nairobi,2020-09-12
William,5,28.84766455925405,8,38.973649267771634,2.6260542468702686,1,turkey,Lisbon,2020-10-26
Mary,5,33.558696663137276,5,34.467787015275796,68.6903356947195,0,fish,Moscow,2020-07-24
William,9,14.537781890904943,4,72.26784240749853,17.050454357350763,9,pig,Lisbon,2020-04-02
Susan,4,68.86246667819317,7,39.89483577033762,34.28120208194068,1,deer,Tokyo,2020-11-04
William,3,2.513133287899283,5,2.6281018195395855,78.64237106427427,0,deer,Nairobi,2020-03-08
Ahmed,6,29.54547136633785,6,60.58649711376876,8.313626781075168,7,turkey,Nairobi,2020-02-01
Susan,6,75.046060430585,3,10.604316079012099,40.46189646434145,1,pig,Tokyo,2020-06-10
Susan,7,68.29414519554062,8,48.921964576421686,69.06497246863506,2,fish,Lisbon,2020-12-25
Ahmed,0,8.131136665192306,8,7.392828978903343,20.566165133110204,5,crab,Moscow,2020-07-12
